TestName,TestOutcomeName,TestOutcome
org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest:testVariableSteps,pass,1
org.apache.commons.math3.analysis.integration.gauss.LegendreParametricTest:testAllMonomials[20],pass,1
org.apache.commons.math3.random.EmpiricalDistributionTest:testSampling,pass,1
org.apache.commons.math3.random.SynchronizedRandomGeneratorTest:testMath899Sync,pass,1
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest:testConstraintsUnsupported,failure,0
org.apache.commons.math3.util.Decimal64Test:testGetField,pass,1
org.apache.commons.math3.linear.RealVectorTest:testGetNorm,pass,1
org.apache.commons.math3.special.ErfTest:testErfInvNaN,pass,1
org.apache.commons.math3.dfp.DfpTest:testAsinh,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest:testIssue639,pass,1
org.apache.commons.math3.util.Decimal64Test:testAtan2,pass,1
org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest:testBackward,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest:testQuaternion,pass,1
org.apache.commons.math3.exception.NotStrictlyPositiveExceptionTest:testAccessors,pass,1
org.apache.commons.math3.random.ISAACTest:testNextSecureLongIAE,pass,1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest:testNoDependency,pass,1
org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest:testDimensionCheck,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextInversionDeviate,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testLog1pDefinition,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testMapAdd,pass,1
org.apache.commons.math3.random.Well44497bTest:testNextSecureLongIAE,pass,1
org.apache.commons.math3.geometry.euclidean.twod.SegmentTest:testDistance,pass,1
org.apache.commons.math3.random.ISAACTest:testNextIntNeg,pass,1
org.apache.commons.math3.linear.RRQRDecompositionTest:testRank,pass,1
org.apache.commons.math3.random.Well1024aTest:testNextIntNegativeToPositiveRange,pass,1
org.apache.commons.math3.random.Well512aTest:testNextIntNegativeToPositiveRange,pass,1
org.apache.commons.math3.optimization.fitting.PolynomialFitterTest:testMath798WithToleranceTooLowButNoException,pass,1
org.apache.commons.math3.linear.TriDiagonalTransformerTest:testQTOrthogonal,pass,1
org.apache.commons.math3.random.Well44497bTest:testNexBytes,pass,1
org.apache.commons.math3.distribution.FDistributionTest:testInverseCumulativeProbabilityExtremes,pass,1
org.apache.commons.math3.linear.BlockRealMatrixTest:testEqualsAndHashCode,pass,1
org.apache.commons.math3.random.GaussianRandomGeneratorTest:testMeanAndStandardDeviation,pass,1
org.apache.commons.math3.ode.nonstiff.GillIntegratorTest:testStepSize,pass,1
org.apache.commons.math3.optimization.univariate.BrentOptimizerTest:testQuinticMin,pass,1
org.apache.commons.math3.util.OpenIntToDoubleHashMapTest:testPutAndGetWithExpectedSize,pass,1
org.apache.commons.math3.distribution.NormalDistributionTest:testExtremeValues,pass,1
org.apache.commons.math3.stat.descriptive.moment.FourthMomentTest:testWeightedConsistency,pass,1
org.apache.commons.math3.random.Well1024aTest:testNextF,pass,1
org.apache.commons.math3.linear.BlockFieldMatrixTest:testMultiply,pass,1
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest:testBadMaximumIterations,pass,1
org.apache.commons.math3.geometry.euclidean.threed.RotationTest:testArray,pass,1
org.apache.commons.math3.linear.RealVectorTest:testOuterProductSameType,pass,1
org.apache.commons.math3.util.OpenIntToFieldTest:testCopy,pass,1
org.apache.commons.math3.random.AbstractRandomGeneratorTest:testSeeding,pass,1
org.apache.commons.math3.util.FastMathStrictComparisonTest:test1[47],pass,1
org.apache.commons.math3.random.MersenneTwisterTest:testNextChiSquare,pass,1
org.apache.commons.math3.transform.FastFourierTransformerTest:testTransformRealSizeNotAPowerOfTwo,pass,1
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest:testPowell,failure,0
org.apache.commons.math3.random.Well1024aTest:testNextT,pass,1
org.apache.commons.math3.util.FastMathStrictComparisonTest:test1[2],pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest:testScalarProduct,pass,1
org.apache.commons.math3.random.MersenneTwisterTest:testNextFloatDirect,pass,1
org.apache.commons.math3.optimization.SimpleValueCheckerTest:testIterationCheckPrecondition,pass,1
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest:testDiagonalRosen,failure,0
org.apache.commons.math3.random.Well1024aTest:testNextIntNeg,pass,1
org.apache.commons.math3.linear.ArrayRealVectorTest:testCombineToSelfDimensionMismatchSameType,pass,1
org.apache.commons.math3.random.BitsStreamGeneratorTest:testReseed,pass,1
org.apache.commons.math3.distribution.HypergeometricDistributionTest:testCumulativeProbabilities,pass,1
org.apache.commons.math3.fraction.BigFractionTest:testGoldenRatio,pass,1
org.apache.commons.math3.distribution.LogNormalDistributionTest:testInverseCumulativeProbabilityExtremes,pass,1
org.apache.commons.math3.random.Well512aTest:testNextLongNegativeToPositiveRange,pass,1
org.apache.commons.math3.fraction.BigFractionFormatTest:testParseBig,pass,1
org.apache.commons.math3.distribution.NormalDistributionTest:testDensities,pass,1
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatisticsTest:testSetterInjection,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextUniformIAE,pass,1
org.apache.commons.math3.random.MersenneTwisterTest:testNextSample,pass,1
org.apache.commons.math3.linear.ArrayRealVectorTest:testWalkInDefaultOrderChangingVisitor3,pass,1
org.apache.commons.math3.stat.regression.SimpleRegressionTest:testRemoveXY,pass,1
org.apache.commons.math3.stat.descriptive.moment.VectorialMeanTest:testSerial,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testLog10Power,pass,1
org.apache.commons.math3.analysis.function.LogitTest:testValueWithInverseFunction,pass,1
org.apache.commons.math3.linear.ArrayRealVectorTest:testWalkInDefaultOrderChangingVisitor1,pass,1
org.apache.commons.math3.distribution.LevyDistributionTest:testCumulativeProbabilities,pass,1
org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest:testInconsistentSizes1,failure,0
org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest:testInconsistentSizes2,failure,0
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest:testNewSampleInsufficientData,pass,1
org.apache.commons.math3.complex.ComplexTest:testAtanInf,pass,1
org.apache.commons.math3.genetics.ElitisticListPopulationTest:testChromosomeListConstructorTooHigh,pass,1
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest:testFirstChebyshevPolynomials,pass,1
org.apache.commons.math3.linear.SymmLQTest:testSolveSaunders16,pass,1
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest:testEquals,pass,1
org.apache.commons.math3.optimization.linear.SimplexSolverTest:testMath434UnfeasibleSolution,pass,1
org.apache.commons.math3.random.Well1024aTest:testNextSecureIntIAE,pass,1
org.apache.commons.math3.ode.JacobianMatricesTest:testHighAccuracyExternalDifferentiation,pass,1
org.apache.commons.math3.random.BitsStreamGeneratorTest:testNextLongDirect,pass,1
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest:testCrossProduct,pass,1
org.apache.commons.math3.optimization.direct.SimplexOptimizerMultiDirectionalTest:testRosenbrock,pass,1
org.apache.commons.math3.util.FastMathStrictComparisonTest:test1[27],pass,1
org.apache.commons.math3.random.Well19937aTest:testNextLongPositiveRange,pass,1
org.apache.commons.math3.util.FastMathStrictComparisonTest:test1[30],pass,1
org.apache.commons.math3.distribution.BetaDistributionTest:testDensity,pass,1
org.apache.commons.math3.random.Well44497bTest:testNextLongNegativeRange,pass,1
org.apache.commons.math3.analysis.solvers.NewtonSolverTest:testQuinticZero,pass,1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest:testPower,pass,1
org.apache.commons.math3.stat.descriptive.summary.ProductTest:testCopy,pass,1
org.apache.commons.math3.fraction.FractionTest:testLongValue,pass,1
org.apache.commons.math3.random.Well512aTest:testNextUniformUniformMaximalInterval,pass,1
org.apache.commons.math3.distribution.LevyDistributionTest:testIsSupportLowerBoundInclusive,pass,1
org.apache.commons.math3.stat.descriptive.rank.PercentileTest:testSetQuantile,pass,1
org.apache.commons.math3.stat.descriptive.moment.StandardDeviationTest:testIncrementation,pass,1
org.apache.commons.math3.distribution.ExponentialDistributionTest:testIsSupportLowerBoundInclusive,pass,1
org.apache.commons.math3.linear.BlockFieldMatrixTest:testGetSetRowVectorLarge,pass,1
org.apache.commons.math3.random.Well19937cTest:testNextUniformExtremeValues,pass,1
org.apache.commons.math3.linear.RealVectorTest:testGetDistanceDimensionMismatch,pass,1
org.apache.commons.math3.fitting.CurveFitterTest:testMath304,failure,0
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatisticsTest:testWindowSize,pass,1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest:testMoreEstimatedParametersSimple,pass,1
org.apache.commons.math3.complex.FrenchComplexFormatTest:testParseNan,pass,1
org.apache.commons.math3.distribution.WeibullDistributionTest:testSampling,pass,1
org.apache.commons.math3.transform.FastCosineTransformerTest:testTransformFunction[0],pass,1
org.apache.commons.math3.fraction.BigFractionTest:testSubtract,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest:testNegate,pass,1
org.apache.commons.math3.dfp.DfpTest:testDivide,pass,1
org.apache.commons.math3.random.ISAACTest:testNextHex,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest:testVectorTwoPairs,pass,1
org.apache.commons.math3.analysis.function.GaussianTest:testParametricGradient,pass,1
org.apache.commons.math3.linear.ArrayRealVectorTest:testUnitVectorNullVector,pass,1
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaStepInterpolatorTest:derivativesConsistency,pass,1
org.apache.commons.math3.linear.UnmodifiableArrayRealVectorTest:testIterator,pass,1
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest:testRootEndpoints,pass,1
org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest:testOneSet,failure,0
org.apache.commons.math3.stat.correlation.StorelessCovarianceTest:testLonglySimpleCov,pass,1
org.apache.commons.math3.complex.ComplexFormatTest:testGetImaginaryFormat,pass,1
org.apache.commons.math3.random.MersenneTwisterTest:testNextPoisson,pass,1
org.apache.commons.math3.complex.ComplexTest:testEqualsSame,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testSetSubVectorInvalidIndex3,pass,1
org.apache.commons.math3.genetics.BinaryChromosomeTest:testRandomConstructor,pass,1
org.apache.commons.math3.stat.correlation.CovarianceTest:testConsistency,pass,1
org.apache.commons.math3.exception.OutOfRangeExceptionTest:testAccessors,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testSinhAsinh,pass,1
org.apache.commons.math3.complex.FrenchComplexFormatTest:testGetImaginaryFormat,pass,1
org.apache.commons.math3.distribution.AbstractRealDistributionTest:testDiscontinuous,pass,1
org.apache.commons.math3.linear.QRSolverTest:testUnderdetermined,pass,1
org.apache.commons.math3.random.Well44497aTest:testNextLongPositiveRange,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FrenchVector3DFormatTest:testPositiveInfinity,pass,1
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest:testBuildBox,pass,1
org.apache.commons.math3.distribution.LogNormalDistributionTest:testDensities,pass,1
org.apache.commons.math3.complex.FrenchComplexFormatTest:testParseZeroReal,pass,1
org.apache.commons.math3.linear.EigenDecompositionTest:testSquareRoot,pass,1
org.apache.commons.math3.distribution.UniformIntegerDistributionTest:testIllegalArguments,pass,1
org.apache.commons.math3.fraction.BigFractionTest:testReciprocal,pass,1
org.apache.commons.math3.stat.regression.SimpleRegressionTest:testRemoveObsFromEmpty,pass,1
org.apache.commons.math3.util.FastMathStrictComparisonTest:test1[5],pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest:testApplyInverseTo,pass,1
org.apache.commons.math3.util.MathArraysTest:testArrayEquals,pass,1
org.apache.commons.math3.distribution.NormalDistributionTest:testSampling,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest:testDerivatives,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest:testIdentity,pass,1
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest:testAngle,pass,1
org.apache.commons.math3.distribution.PascalDistributionTest:testSampling,pass,1
org.apache.commons.math3.distribution.ChiSquaredDistributionTest:testDensities,pass,1
org.apache.commons.math3.random.MersenneTwisterTest:testNextUniformUniformMaximalInterval,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest:testNormalize,pass,1
org.apache.commons.math3.random.ISAACTest:testDoubleDirect,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextLongWideRange,pass,1
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest:testTetrahedron,pass,1
org.apache.commons.math3.ode.events.EventFilterTest:testTwoOppositeFilters,pass,1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest:testMultiply2,pass,1
org.apache.commons.math3.linear.EigenSolverTest:testSolveDimensionErrors,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testLinearCombinationFF2,pass,1
org.apache.commons.math3.genetics.ListPopulationTest:testConstructorListOfChromosomesBiggerThanPopulationSize,pass,1
org.apache.commons.math3.linear.MatrixUtilsTest:testCreateRealMatrix,pass,1
org.apache.commons.math3.random.Well19937aTest:testNextFloatDirect,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextUniformUniformNegativeToPositiveBounds,pass,1
org.apache.commons.math3.util.IncrementorTest:testBulkIncrement,pass,1
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest:testNewSample2,pass,1
org.apache.commons.math3.stat.inference.MannWhitneyUTestTest:testBigDataSet,pass,1
org.apache.commons.math3.util.ResizableDoubleArrayTest:testWithInitialCapacityAndExpansionFactor,pass,1
org.apache.commons.math3.dfp.DfpTest:testPowDouble,pass,1
org.apache.commons.math3.distribution.EnumeratedRealDistributionTest:testSample,pass,1
org.apache.commons.math3.distribution.GammaDistributionTest:testIsSupportUpperBoundInclusive,pass,1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest:testGetRow,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextSecureIntIAE,pass,1
org.apache.commons.math3.transform.FastSineTransformerTest:testTransformFunctionInvalidDataSize[1],pass,1
org.apache.commons.math3.geometry.euclidean.threed.LineTest:testLineDistance,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FrenchVector3DFormatTest:testConstructorSingleFormat,pass,1
org.apache.commons.math3.util.FastMathStrictComparisonTest:test1[19],pass,1
org.apache.commons.math3.distribution.BinomialDistributionTest:testMath718,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testMapAddToSelf,pass,1
org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistributionTest:testWeightSumOverFlow,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testCombineDimensionMismatchSameType,pass,1
org.apache.commons.math3.random.ISAACTest:testNextCauchy,pass,1
org.apache.commons.math3.stat.StatUtilsTest:testStats,pass,1
org.apache.commons.math3.genetics.UniformCrossoverTest:testCrossoverDimensionMismatchException,pass,1
org.apache.commons.math3.random.ISAACTest:testNextLongNegativeRange,pass,1
org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest:testStepSize,pass,1
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest:testChebyshevOrthogonality,pass,1
org.apache.commons.math3.analysis.solvers.RiddersSolverTest:testExpm1Function,pass,1
org.apache.commons.math3.analysis.function.LogisticTest:testParametricUsage2,pass,1
org.apache.commons.math3.fraction.FractionFormatTest:testParseZero2,pass,1
org.apache.commons.math3.fraction.BigFractionTest:testIntValue,pass,1
org.apache.commons.math3.dfp.DfpTest:testSubtractDouble,pass,1
org.apache.commons.math3.distribution.LevyDistributionTest:testIsSupportUpperBoundInclusive,pass,1
org.apache.commons.math3.transform.FastCosineTransformerTest:testTransformReal[0],pass,1
org.apache.commons.math3.transform.FastFourierTransformerTest:testTransformComplexSizeNotAPowerOfTwo,pass,1
org.apache.commons.math3.distribution.UniformRealDistributionTest:testConsistency,pass,1
org.apache.commons.math3.distribution.PascalDistributionTest:testDensities,pass,1
org.apache.commons.math3.util.Decimal64Test:testHash,pass,1
org.apache.commons.math3.dfp.DfpTest:testSignum,pass,1
org.apache.commons.math3.stat.descriptive.moment.GeometricMeanTest:testSerial,pass,1
org.apache.commons.math3.linear.SparseFieldVectorTest:testOuterProduct,pass,1
org.apache.commons.math3.complex.ComplexTest:testScalarPowZero,pass,1
org.apache.commons.math3.distribution.ExponentialDistributionTest:testMeanAccessors,pass,1
org.apache.commons.math3.linear.BlockFieldMatrixTest:testTranspose,pass,1
org.apache.commons.math3.special.BetaTest:testLogGammaMinusLogGammaSumPrecondition1,pass,1
org.apache.commons.math3.special.BetaTest:testLogGammaMinusLogGammaSumPrecondition2,pass,1
org.apache.commons.math3.linear.RealVectorTest:testUnitVectorNullVector,pass,1
org.apache.commons.math3.fraction.BigFractionTest:testEqualsAndHashCode,pass,1
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatTest:testNan,pass,1
org.apache.commons.math3.distribution.WeibullDistributionTest:testInverseCumulativeProbabilities,pass,1
org.apache.commons.math3.ode.sampling.StepNormalizerOutputTest:testIncLastRev,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testTanh,pass,1
org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolatorTest:derivativesConsistency,pass,1
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatisticsTest:testToString,pass,1
org.apache.commons.math3.distribution.HypergeometricDistributionTest:testAccessors,pass,1
org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegratorTest:backward,pass,1
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest:testKepler,pass,1
org.apache.commons.math3.random.Well44497aTest:testNexBytes,pass,1
org.apache.commons.math3.util.OpenIntToDoubleHashMapTest:testRemoveFromEmpty,pass,1
org.apache.commons.math3.optimization.fitting.PolynomialFitterTest:testFit,pass,1
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest:testFasterThanNewton,pass,1
org.apache.commons.math3.fraction.FractionTest:testDoubleConstructor,pass,1
org.apache.commons.math3.distribution.TriangularDistributionTest:testMeanVariance,pass,1
org.apache.commons.math3.complex.ComplexTest:testSqrt1z,pass,1
org.apache.commons.math3.optim.univariate.BracketFinderTest:testMinimumIsOnIntervalBoundary,pass,1
org.apache.commons.math3.fraction.FractionFormatTest:testParseProper,pass,1
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest:testKirby2,failure,0
org.apache.commons.math3.distribution.GammaDistributionTest:testInverseCumulativeProbabilities,pass,1
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest:testIssue880Complete,pass,1
org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest:testConvergenceOnFunctionAccuracy,pass,1
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest:testMaximizeQuadratic,failure,0
org.apache.commons.math3.linear.FrenchRealVectorFormatTest:testParseManyComponents,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest:testDistance1,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextUniformUniformNegaiveBounds,pass,1
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest:testAxisAngle,pass,1
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest:testSingularPoint,pass,1
org.apache.commons.math3.util.ResizableDoubleArrayTest:testAddElementRolling,pass,1
org.apache.commons.math3.special.GammaTest:testLogGammaNan,pass,1
org.apache.commons.math3.fitting.HarmonicFitterTest:testMath844,pass,1
org.apache.commons.math3.analysis.differentiation.DSCompilerTest:testMultiplicationRules,pass,1
org.apache.commons.math3.optim.linear.SimplexSolverTest:testLargeModel,failure,0
org.apache.commons.math3.ode.sampling.StepNormalizerOutputTest:testIncFirst,pass,1
org.apache.commons.math3.linear.RealVectorFormatTest:testPositiveInfinity,pass,1
org.apache.commons.math3.linear.RealMatrixFormatTest:testSimpleWithDecimals,pass,1
org.apache.commons.math3.special.BetaTest:testLogBetaPositiveNan,pass,1
org.apache.commons.math3.genetics.CycleCrossoverTest:testCrossoverDimensionMismatchException,pass,1
org.apache.commons.math3.ode.sampling.StepNormalizerOutputOverlapTest:testMulBothRev,pass,1
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatisticsTest:testShuffledStatistics,pass,1
org.apache.commons.math3.fraction.BigFractionTest:testCompareTo,pass,1
org.apache.commons.math3.analysis.solvers.BisectionSolverTest:testSinZero,pass,1
org.apache.commons.math3.linear.LUDecompositionTest:testMatricesValues1,pass,1
org.apache.commons.math3.complex.ComplexTest:testCos,pass,1
org.apache.commons.math3.stat.StatUtilsTest:testDifferenceStats,pass,1
org.apache.commons.math3.transform.FastSineTransformerTest:testTransformReal[0],pass,1
org.apache.commons.math3.linear.BiDiagonalTransformerTest:testUpperOrLower,pass,1
org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest:testDimensionCheck,pass,1
org.apache.commons.math3.random.EmpiricalDistributionTest:testLoadNullDoubleArray,pass,1
org.apache.commons.math3.linear.RealVectorTest:testSparseIterator,pass,1
org.apache.commons.math3.ode.sampling.StepNormalizerOutputTest:testMulFirstRev,pass,1
org.apache.commons.math3.linear.SparseFieldMatrixTest:testAddFail,pass,1
org.apache.commons.math3.util.PrecisionTest:testEqualsIncludingNaNWithAllowedDelta,pass,1
org.apache.commons.math3.distribution.UniformRealDistributionTest:testMeanVariance,pass,1
org.apache.commons.math3.random.Well1024aTest:testNextUniformIAE,pass,1
org.apache.commons.math3.linear.TriDiagonalTransformerTest:testTTriDiagonal,pass,1
org.apache.commons.math3.distribution.LogNormalDistributionTest:testSampling,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testOneOrderConstructor,pass,1
org.apache.commons.math3.genetics.ListPopulationTest:testConstructorPopulationLimitNotPositive,pass,1
org.apache.commons.math3.distribution.GammaDistributionTest:testDensity,pass,1
org.apache.commons.math3.linear.RealVectorTest:testGetLInfDistanceDimensionMismatch,pass,1
org.apache.commons.math3.special.BetaTest:testRegularizedBetaPositivePositiveNan,pass,1
org.apache.commons.math3.linear.ArrayRealVectorTest:testAddMixedTypes,pass,1
org.apache.commons.math3.stat.descriptive.moment.SemiVarianceTest:testNoVariance,pass,1
org.apache.commons.math3.analysis.function.SincTest:testZero,pass,1
org.apache.commons.math3.linear.RealVectorTest:testMapMultiplyToSelf,pass,1
org.apache.commons.math3.random.Well44497bTest:testNextLongWideRange,pass,1
org.apache.commons.math3.stat.inference.TestUtilsTest:testGTestGoodnesOfFit,pass,1
org.apache.commons.math3.linear.DiagonalMatrixTest:testSetNonDiagonalZero,pass,1
org.apache.commons.math3.linear.BlockRealMatrixTest:testGetRow,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextUniformUniformPositiveBounds,pass,1
org.apache.commons.math3.dfp.DfpTest:testAddField,pass,1
org.apache.commons.math3.dfp.DfpTest:testDivideDouble,pass,1
org.apache.commons.math3.optimization.linear.SimplexTableauTest:testInitialization,pass,1
org.apache.commons.math3.random.RandomDataGeneratorTest:testNextPermutation,pass,1
org.apache.commons.math3.complex.ComplexFieldTest:testZero,pass,1
org.apache.commons.math3.random.AbstractRandomGeneratorTest:testNextExponential,pass,1
org.apache.commons.math3.analysis.FunctionUtilsTest:testToMultivariateDifferentiableFunction,pass,1
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest:testNonInvertible,failure,0
org.apache.commons.math3.optimization.direct.SimplexOptimizerMultiDirectionalTest:testMath283,pass,1
org.apache.commons.math3.analysis.interpolation.LinearInterpolatorTest:testInterpolateLinear,pass,1
org.apache.commons.math3.random.Well44497aTest:testNextLongExtremeValues,pass,1
org.apache.commons.math3.util.MathArraysTest:testCheckOrder,pass,1
org.apache.commons.math3.random.Well44497bTest:testNextIntNegativeRange,pass,1
org.apache.commons.math3.distribution.UniformIntegerDistributionTest:testSampling,pass,1
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest:testTablet,failure,0
org.apache.commons.math3.linear.BlockRealMatrixTest:testExamples,pass,1
org.apache.commons.math3.stat.descriptive.moment.SecondMomentTest:testIncrementation,pass,1
org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionParametricTest:testAllMonomials[26],pass,1
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest:testNewSampleNullData,pass,1
org.apache.commons.math3.linear.RealMatrixFormatTest:testNegativeComponent,pass,1
org.apache.commons.math3.linear.RealVectorFormatTest:testNan,pass,1
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatisticsTest:testAggregateDegenerate,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testMapDivide,pass,1
org.apache.commons.math3.linear.RealVectorTest:testMapDivideToSelf,pass,1
org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest:testMinpackBrownAlmostLinear,failure,0
org.apache.commons.math3.util.FastMathTest:testToDegrees,pass,1
org.apache.commons.math3.optimization.linear.SimplexSolverTest:testLargeModel,pass,1
org.apache.commons.math3.random.ISAACTest:testNextLongDirect,pass,1
org.apache.commons.math3.linear.QRSolverTest:testSolve,pass,1
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatisticsTest:testSummaryConsistency,pass,1
org.apache.commons.math3.optimization.linear.SimplexSolverTest:testMath290GEQ,pass,1
org.apache.commons.math3.random.BitsStreamGeneratorTest:testConfig,pass,1
org.apache.commons.math3.stat.descriptive.ListUnivariateImplTest:testProductAndGeometricMean,pass,1
org.apache.commons.math3.linear.BlockFieldMatrixTest:testWalk,pass,1
org.apache.commons.math3.linear.EigenDecompositionTest:testDiagonal,pass,1
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest:testSine,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testPowReciprocalPow,pass,1
org.apache.commons.math3.special.GammaTest:testLogGammaPrecondition1,pass,1
org.apache.commons.math3.special.GammaTest:testLogGammaPrecondition2,pass,1
org.apache.commons.math3.random.Well19937cTest:testSeeding,pass,1
org.apache.commons.math3.dfp.DfpTest:testCbrt,pass,1
org.apache.commons.math3.geometry.euclidean.threed.RotationTest:testIssue801,pass,1
org.apache.commons.math3.linear.SparseFieldMatrixTest:testMultiply2,pass,1
org.apache.commons.math3.linear.FieldMatrixImplTest:testSetRowMatrix,pass,1
org.apache.commons.math3.distribution.HypergeometricDistributionTest:testDegenerateFullSample,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testOuterProductMixedTypes,pass,1
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testCoshAcosh,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testUnitVector,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testMapMultiplyToSelf,pass,1
org.apache.commons.math3.optimization.direct.SimplexOptimizerNelderMeadTest:testRosenbrock,pass,1
org.apache.commons.math3.distribution.EnumeratedRealDistributionTest:testIsSupportUpperBoundInclusive,pass,1
org.apache.commons.math3.linear.RealVectorTest:testGetDistanceSameType,pass,1
org.apache.commons.math3.linear.SparseRealVectorTest:testEquals,pass,1
